district,road_slot,lat,lon,customer_id,demand
Pontianak East,IV,-0.0488698942344142,109.36423007255716,C09_069,0.546226751851909
Pontianak East,IV,-0.0486285041738482,109.36402237578136,C09_070,1.1550760838485434
Pontianak East,IV,-0.0477601887428495,109.3648459833049,C09_071,0.8218770092292937
Pontianak East,IV,-0.0486182736539609,109.36368703835812,C09_072,1.1127929655869542
Pontianak East,IV,-0.0478304571189791,109.36415453596382,C09_073,1.7801046099022493
Pontianak East,IV,-0.046921585543435,109.36469676453768,C09_074,0.8509092287980111
Pontianak East,IV,-0.0474624207314442,109.36256172240326,C09_075,0.587454112533599
Pontianak East,IV,-0.0473969832709408,109.36257584198,C09_076,0.9220758380329948
Pontianak East,IV,-0.0462081329670987,109.3638505799151,C09_077,0.9403906366500254
Pontianak East,IV,-0.0473001473937816,109.36243622299426,C09_078,1.4928747720903426
Pontianak East,IV,-0.0465555301288375,109.36270106468685,C09_079,1.3355482285119176
Pontianak East,IV,-0.0455747388708436,109.3638742609313,C09_080,1.6758473136596201
Pontianak East,IV,-0.0465403596264552,109.361733885191,C09_081,1.4964703104910813
Pontianak East,IV,-0.0447790347853333,109.36335324264296,C09_082,1.1095802921601057
Pontianak East,IV,-0.0462341880073109,109.36162716682144,C09_083,1.721030576999052
Pontianak East,IV,-0.0455790417909965,109.36105333281648,C09_084,0.7504593798615559
Pontianak East,IV,-0.0441168251962738,109.36240840273082,C09_085,0.5340681097007907
Pontianak East,IV,-0.0439292494514751,109.36220962731868,C09_086,0.6350717911634627
Pontianak East,IV,-0.0438115972734915,109.36190772995964,C09_087,1.5835390258946753
Pontianak East,IV,-0.0450520689144006,109.3601703547896,C09_088,1.1928158453770812
Pontianak East,IV,-0.0434143235173438,109.36185326941988,C09_089,0.7419076685504027
Pontianak East,IV,-0.0429459375071182,109.36206476647844,C09_090,1.2515671626550453
Pontianak East,IV,-0.0447702248602835,109.35985908396084,C09_091,0.7284681540697526
Pontianak East,IV,-0.0429104796938551,109.36158351417396,C09_092,1.544480562616604
Pontianak East,IV,-0.0421631558570779,109.36073224927796,C09_093,1.1692344133610462
Pontianak East,IV,-0.0422577119208854,109.3601865154225,C09_094,1.0715318391447237
Pontianak East,IV,-0.0433497162548032,109.3582286594194,C09_095,0.9522681337218148
Pontianak East,IV,-0.0406092193133043,109.3600459241192,C09_096,1.4454238896783327
Pontianak East,IV,-0.0430721394232093,109.3579032562474,C09_097,1.0427189158300856
Pontianak East,IV,-0.0424181602570732,109.3580814913211,C09_098,0.6314748789741516
Pontianak East,IV,-0.0423398384570586,109.3578517467888,C09_099,0.677008853180773
Pontianak East,IV,-0.0422833234559526,109.35750876481704,C09_100,1.9428464968242718
Pontianak East,IV,-0.0402537445827796,109.3591466580184,C09_101,1.8628710360614105
Pontianak East,IV,-0.0398337622821907,109.35817755992272,C09_102,1.5495607007161243
Pontianak East,IV,-0.0411753346639683,109.35662459581953,C09_103,0.8988049421892794
Pontianak East,IV,-0.0391848114343592,109.35834188161188,C09_104,1.9537645660215859
Pontianak East,IV,-0.0402864370475336,109.3567258921872,C09_105,1.6681263559486919
Pontianak East,IV,-0.0403034198499855,109.35571432735554,C09_106,1.5753352837384935
Pontianak East,IV,-0.0390182260158847,109.35705630016804,C09_107,1.1740422532156831
Pontianak East,IV,-0.0398320210381426,109.3557040658404,C09_108,0.9083623427677385
Pontianak East,IV,-0.0397607013771169,109.35529418481909,C09_109,0.6445864432302489
Pontianak East,IV,-0.038458655922733,109.35643668324909,C09_110,1.8539035948157625
Pontianak East,IV,-0.0391650555774233,109.3547274455542,C09_111,1.1836644347504166
Pontianak East,IV,-0.0390903077007777,109.3547352999996,C09_112,0.8035450471928455
Pontianak East,IV,-0.0383958948983197,109.35473038503974,C09_113,0.9589349362259787
Pontianak East,IV,-0.0383935252371099,109.3546506189014,C09_114,1.368829353412844
Pontianak East,IV,-0.0375204250794924,109.35558429112103,C09_115,0.7651591744088475
Pontianak East,IV,-0.0384968717798014,109.35401481395182,C09_116,1.7849214261385633
Pontianak East,IV,-0.0372157254565751,109.35559349040388,C09_117,1.6377792947528151
Pontianak East,IV,-0.0375093598832559,109.3545399921928,C09_118,1.5791944339264052
Pontianak East,IV,-0.0375502956195091,109.3539424081934,C09_119,1.1481395596626556
Pontianak East,IV,-0.0355201211116985,109.3562193022504,C09_120,1.440963261053665
Pontianak East,IV,-0.0375293128010242,109.35316177881568,C09_121,1.3761469533691033
Pontianak East,IV,-0.0366076460709613,109.35365400108466,C09_122,1.47476990233223
Pontianak East,IV,-0.0595127624322255,109.3749919725856,C09_123,0.6266664817098336
Pontianak East,IV,-0.0584706455396294,109.37084915577326,C09_124,1.1237111032559144
Pontianak East,IV,-0.0530008484151385,109.36728601761696,C09_125,0.5624212607928387
